what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1365772439083
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1365772439083
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1365772439130
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1365772439146
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1365772439146
started,bundle,org.eclipse.jgit,2.1.0.201209190230-r,"org.eclipse.jgit",1365772439427
started,bundle,org.eclipse.egit.core,2.1.0.201209190230-r,"org.eclipse.egit.core",1365772439802
started,bundle,org.eclipse.egit.ui,2.1.0.201209190230-r,"org.eclipse.egit.ui",1365772439896
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1365772440739
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1365772440974
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772441177
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772442114
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772442161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772442630
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772447676
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772506251
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772506657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772513797
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1365772516516
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1365772517953
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1365772520828
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1365772520859
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1365772523046
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1365772523078
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772525484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772527156
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772673959
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772692679
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772726311
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772977400
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365772978484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773110807
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773111136
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773124489
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773139911
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773180198
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773183104
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773282480
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1365773283245
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1365773283277
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1365773283808
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1365773283839
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1365773283870
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1365773284136
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1365773284152
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1365773284198
started,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1365773284308
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773285292
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773689401
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773690836
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773715436
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773725916
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773726806
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1365773726884
started,bundle,org.eclipse.rse.core,3.1.100.v201003151933,"org.eclipse.rse.core",1365773726900
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773726900
started,bundle,org.eclipse.rse.services,3.2.0.v201006041352,"org.eclipse.rse.services",1365773726931
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773727024
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1365773728648
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1365773729819
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1365773730694
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1365773730709
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1365773730709
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1365773730709
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1365773730725
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1365773730725
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1365773730741
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1365773730756
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1365773730756
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1365773730756
stopped,bundle,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui",1365773730756
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1365773731037
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1365773731068
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1365773731084
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1365773731100
stopped,bundle,org.eclipse.rse.importexport,1.2.100.v201003010830,"org.eclipse.rse.importexport",1365773731115
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1365773731131
stopped,bundle,org.eclipse.rse.files.ui,3.1.100.v201005221100,"org.eclipse.rse.files.ui",1365773731131
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1365773731131
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1365773731131
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1365773731131
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1365773731131
stopped,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1365773731131
stopped,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1365773731131
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1365773731147
stopped,bundle,org.eclipse.wst.xsl.ui,1.1.0.v201004290328,"org.eclipse.wst.xsl.ui",1365773731147
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.1.0.v201004290328,"org.eclipse.wst.xml.xpath.ui",1365773731147
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1365773731147
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1365773731147
stopped,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1365773731147
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1365773731162
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1365773731162
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.300.v201004150600,"org.eclipse.wst.jsdt.support.firefox",1365773731193
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1365773731193
stopped,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1365773731193
stopped,bundle,com.python.pydev.codecompletion,1.6.5.2011020317,"com.python.pydev.codecompletion",1365773731193
stopped,bundle,com.python.pydev.refactoring,1.6.5.2011020317,"com.python.pydev.refactoring",1365773731209
stopped,bundle,com.python.pydev.analysis,1.6.5.2011020317,"com.python.pydev.analysis",1365773731225
stopped,bundle,com.python.pydev.debug,1.6.5.2011020317,"com.python.pydev.debug",1365773731240
stopped,bundle,com.python.pydev.fastparser,1.6.5.2011020317,"com.python.pydev.fastparser",1365773731240
stopped,bundle,com.python.pydev,1.6.5.2011020317,"com.python.pydev",1365773731240
stopped,bundle,org.python.pydev.django,1.6.5.2011020317,"org.python.pydev.django",1365773731271
stopped,bundle,org.python.pydev.customizations,1.6.5.2011020317,"org.python.pydev.customizations",1365773731287
stopped,bundle,org.python.pydev.red_core,1.6.5.2011020317,"org.python.pydev.red_core",1365773731303
stopped,bundle,org.python.pydev.debug,1.6.5.2011020317,"org.python.pydev.debug",1365773731303
