what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1366398412477
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1366398412477
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1366398412493
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1366398412493
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1366398412493
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1366398412493
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1366398412493
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1366398412493
os,sysinfo,,,"win32",1366398412493
arch,sysinfo,,,"x86",1366398412493
ws,sysinfo,,,"win32",1366398412493
locale,sysinfo,,,"fr_CA",1366398412493
processors,sysinfo,,,"4",1366398412493
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1366398412493
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1366398412493
java.specification.name,sysinfo,,,"Java Platform API Specification",1366398412493
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366398412493
java.specification.version,sysinfo,,,"1.6",1366398412493
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1366398412493
java.version,sysinfo,,,"1.6.0_24",1366398412493
java.vm.info,sysinfo,,,"mixed mode, sharing",1366398412493
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1366398412493
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1366398412493
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366398412493
java.vm.specification.version,sysinfo,,,"1.0",1366398412493
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1366398412493
java.vm.version,sysinfo,,,"19.1-b02",1366398412493
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366398413039
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366398413070
closed,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1366398413085
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366398416174
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366398446625
started,bundle,org.python.pydev.core,1.6.5.2011020317,"org.python.pydev.core",1366398446766
started,bundle,com.python.pydev.analysis,1.6.5.2011020317,"com.python.pydev.analysis",1366398446797
started,bundle,org.python.pydev,1.6.5.2011020317,"org.python.pydev",1366398446797
started,bundle,org.python.pydev.parser,1.6.5.2011020317,"org.python.pydev.parser",1366398446890
started,bundle,org.python.pydev.red_core,1.6.5.2011020317,"org.python.pydev.red_core",1366398446968
started,bundle,com.python.pydev,1.6.5.2011020317,"com.python.pydev",1366398447015
started,bundle,com.python.pydev.refactoring,1.6.5.2011020317,"com.python.pydev.refactoring",1366398447078
started,bundle,org.python.pydev.debug,1.6.5.2011020317,"org.python.pydev.debug",1366398447109
started,bundle,org.python.pydev.django,1.6.5.2011020317,"org.python.pydev.django",1366398447124
started,bundle,org.python.pydev.refactoring,1.6.5.2011020317,"org.python.pydev.refactoring",1366398447249
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1366398447265
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1366398447280
error,log,,,"No message gotten.",1366398447655
started,bundle,org.python.pydev.jython,1.6.5.2011020317,"org.python.pydev.jython",1366398451960
started,bundle,com.python.pydev.codecompletion,1.6.5.2011020317,"com.python.pydev.codecompletion",1366398452132
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1366398452397
opened,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398452428
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398452865
error,log,,,"No message gotten.",1366398452896
opened,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398452943
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398452974
error,log,,,"No message gotten.",1366398452990
opened,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398453021
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398453068
error,log,,,"No message gotten.",1366398453084
opened,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398453115
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398453146
error,log,,,"No message gotten.",1366398453177
opened,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398453193
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398453224
error,log,,,"No message gotten.",1366398453255
opened,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398453286
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398453318
error,log,,,"No message gotten.",1366398453349
opened,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398453380
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398453427
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1366398453427
activated,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398457358
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366398462756
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1366398465298
error,log,,,"Unable to get project for the run",1366398465564
error,log,,,"Unable to get project for the run",1366398465766
error,log,,,"Unable to get project for the run",1366398467186
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366398468481
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1366398469932
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1366398470212
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1366398470540
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1366398470540
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1366398470571
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1366398470821
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1366398470836
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1366398470899
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366398477295
error,log,,,"Unable to get project for the run",1366398479260
error,log,,,"Unable to get project for the run",1366398479463
error,log,,,"Unable to get project for the run",1366398482614
error,log,,,"Unable to get project for the run",1366398483488
error,log,,,"Unable to get project for the run",1366398484315
error,log,,,"Unable to get project for the run",1366398484361
error,log,,,"Unable to get project for the run",1366398484393
error,log,,,"Unable to get project for the run",1366398484424
error,log,,,"Unable to get project for the run",1366398484424
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366398488277
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366398492333
closed,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398492333
error,log,,,"No message gotten.",1366398492349
closed,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398492614
error,log,,,"No message gotten.",1366398492614
closed,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398492614
error,log,,,"No message gotten.",1366398492629
closed,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398492629
error,log,,,"No message gotten.",1366398492645
closed,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398492645
error,log,,,"No message gotten.",1366398492645
closed,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398492645
error,log,,,"No message gotten.",1366398492661
closed,editor,org.python.pydev,1.6.5.2011020317,"org.python.pydev.editor.PythonEditor",1366398492661
error,log,,,"No message gotten.",1366398492676
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366398500086
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366398542112
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1366398542143
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1366398542611
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366398543329
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366398577586
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1366398577586
started,bundle,org.eclipse.wst.css.core,1.1.400.v201005261534,"org.eclipse.wst.css.core",1366398577680
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1366398577696
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1366398577711
started,bundle,org.eclipse.rse.services,3.2.0.v201006041352,"org.eclipse.rse.services",1366398577805
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1366398577820
started,bundle,org.eclipse.rse.core,3.1.100.v201003151933,"org.eclipse.rse.core",1366398577820
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1366398577836
